Index,Season,Round,RaceName,Circuit,Track_Type,Weather,Driver,Team,Grid_Position,Finishing_Position
766,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,OCO,Alpine,8,7
767,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,BOT,Alfa Romeo,9,8
768,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,ZHO,Alfa Romeo,19,9
769,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,PER,Red Bull Racing,0,10
770,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,STR,Aston Martin,16,11
771,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,GAS,Alpine,7,12
772,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,ALB,Williams,13,13
773,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,MAG,Haas F1 Team,18,14
774,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,TSU,AlphaTauri,11,15
775,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,HUL,Haas F1 Team,14,16
776,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,LAW,AlphaTauri,17,17
777,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,SAR,Williams,15,18
778,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,HAM,Mercedes,3,19
779,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,SAI,Ferrari,12,20
780,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,VER,Red Bull Racing,6,1
781,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,NOR,McLaren,2,2
782,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,SAI,Ferrari,4,3
783,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,PER,Red Bull Racing,9,4
784,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,RUS,Mercedes,5,5
785,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,GAS,Alpine,7,6
786,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,STR,Aston Martin,0,7
787,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,TSU,AlphaTauri,11,8
788,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,ALB,Williams,15,9
789,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,SAR,Williams,16,10
790,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,HUL,Haas F1 Team,0,11
791,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,BOT,Alfa Romeo,13,12
792,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,ZHO,Alfa Romeo,12,13
793,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,MAG,Haas F1 Team,0,14
794,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,RIC,AlphaTauri,14,15
795,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,ALO,Aston Martin,0,16
796,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,PIA,McLaren,10,17
797,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,OCO,Alpine,8,18
798,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,HAM,Mercedes,3,19
799,2023,18,United States Grand Prix,Austin,Mid-Circuit,29.96011904761904,LEC,Ferrari,1,20
800,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,VER,Red Bull Racing,3,1
801,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,HAM,Mercedes,6,2
802,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,LEC,Ferrari,1,3
803,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,SAI,Ferrari,2,4
804,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,NOR,McLaren,17,5
805,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,RUS,Mercedes,8,6
806,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,RIC,AlphaTauri,4,7
807,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,PIA,McLaren,7,8
808,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,ALB,Williams,14,9
809,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,OCO,Alpine,15,10
810,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,GAS,Alpine,11,11
811,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,TSU,AlphaTauri,18,12
812,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,HUL,Haas F1 Team,12,13
813,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,ZHO,Alfa Romeo,10,14
814,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,BOT,Alfa Romeo,9,15
815,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,SAR,Williams,19,16
816,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,STR,Aston Martin,0,17
817,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,ALO,Aston Martin,13,18
818,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,MAG,Haas F1 Team,16,19
819,2023,19,Mexico City Grand Prix,Mexico City,Mid-Circuit,25.547368421052628,PER,Red Bull Racing,5,20
820,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,VER,Red Bull Racing,1,1
821,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,NOR,McLaren,6,2
822,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,ALO,Aston Martin,4,3
823,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,PER,Red Bull Racing,9,4
824,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,STR,Aston Martin,3,5
825,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,SAI,Ferrari,7,6
826,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,GAS,Alpine,15,7
827,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,HAM,Mercedes,5,8
828,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,TSU,AlphaTauri,16,9
829,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,OCO,Alpine,14,10
830,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,SAR,Williams,19,11
831,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,HUL,Haas F1 Team,11,12
832,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,RIC,AlphaTauri,17,13
833,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,PIA,McLaren,10,14
834,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,RUS,Mercedes,8,15
835,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,BOT,Alfa Romeo,18,16
836,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,ZHO,Alfa Romeo,20,17
837,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,MAG,Haas F1 Team,12,18
838,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,ALB,Williams,13,19
839,2023,20,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,20.460109289617485,LEC,Ferrari,0,20
840,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,VER,Red Bull Racing,2,1
841,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,LEC,Ferrari,1,2
842,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,PER,Red Bull Racing,11,3
843,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,OCO,Alpine,16,4
844,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,STR,Aston Martin,19,5
845,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,SAI,Ferrari,12,6
846,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,HAM,Mercedes,10,7
847,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,RUS,Mercedes,3,8
848,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,ALO,Aston Martin,9,9
849,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,PIA,McLaren,18,10
850,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,GAS,Alpine,4,11
851,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,ALB,Williams,5,12
852,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,MAG,Haas F1 Team,8,13
853,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,RIC,AlphaTauri,14,14
854,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,ZHO,Alfa Romeo,17,15
855,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,SAR,Williams,6,16
856,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,BOT,Alfa Romeo,7,17
857,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,TSU,AlphaTauri,20,18
858,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,HUL,Haas F1 Team,13,19
859,2023,21,Las Vegas Grand Prix,Las Vegas,High-Street,18.05,NOR,McLaren,15,20
860,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,VER,Red Bull Racing,1,1
861,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,PER,Red Bull Racing,5,2
862,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,SAI,Ferrari,4,3
863,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,LEC,Ferrari,2,4
864,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,RUS,Mercedes,3,5
865,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,NOR,McLaren,7,6
866,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,HAM,Mercedes,9,7
867,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,PIA,McLaren,8,8
868,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,ALO,Aston Martin,6,9
869,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,STR,Aston Martin,12,10
870,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,ZHO,Kick Sauber,17,11
871,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,MAG,Haas F1 Team,15,12
872,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,RIC,RB,14,13
873,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,TSU,RB,11,14
874,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,ALB,Williams,13,15
875,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,HUL,Haas F1 Team,10,16
876,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,OCO,Alpine,19,17
877,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,GAS,Alpine,20,18
878,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,BOT,Kick Sauber,16,19
879,2024,1,Bahrain Grand Prix,Sakhir,Mid-Circuit,18.22738853503185,SAR,Williams,18,20
880,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,VER,Red Bull Racing,1,1
881,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,PER,Red Bull Racing,3,2
882,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,LEC,Ferrari,2,3
883,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,PIA,McLaren,5,4
884,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,ALO,Aston Martin,4,5
885,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,RUS,Mercedes,7,6
886,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,BEA,Ferrari,11,7
887,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,NOR,McLaren,6,8
888,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,HAM,Mercedes,8,9
889,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,HUL,Haas F1 Team,15,10
890,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,ALB,Williams,12,11
891,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,MAG,Haas F1 Team,13,12
892,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,OCO,Alpine,17,13
893,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,SAR,Williams,19,14
894,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,TSU,RB,9,15
895,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,RIC,RB,14,16
896,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,BOT,Kick Sauber,16,17
897,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,ZHO,Kick Sauber,20,18
898,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,STR,Aston Martin,10,19
899,2024,2,Saudi Arabian Grand Prix,Jeddah,High-Street,25.528082191780825,GAS,Alpine,18,20
900,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,SAI,Ferrari,2,1
901,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,LEC,Ferrari,4,2
902,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,NOR,McLaren,3,3
903,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,PIA,McLaren,5,4
904,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,PER,Red Bull Racing,6,5
905,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,STR,Aston Martin,9,6
906,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,TSU,RB,8,7
907,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,ALO,Aston Martin,10,8
908,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,HUL,Haas F1 Team,16,9
909,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,MAG,Haas F1 Team,14,10
910,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,ALB,Williams,12,11
911,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,RIC,RB,18,12
912,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,GAS,Alpine,17,13
913,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,BOT,Kick Sauber,13,14
914,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,ZHO,Kick Sauber,19,15
915,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,OCO,Alpine,15,16
916,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,RUS,Mercedes,7,17
917,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,HAM,Mercedes,11,18
918,2024,3,Australian Grand Prix,Melbourne,High-Street,20.62222222222222,VER,Red Bull Racing,1,19
919,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,VER,Red Bull Racing,1,1
920,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,PER,Red Bull Racing,2,2
921,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,SAI,Ferrari,4,3
922,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,LEC,Ferrari,8,4
923,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,NOR,McLaren,3,5
924,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,ALO,Aston Martin,5,6
925,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,RUS,Mercedes,9,7
926,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,PIA,McLaren,6,8
927,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,HAM,Mercedes,7,9
928,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,TSU,RB,10,10
929,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,HUL,Haas F1 Team,12,11
930,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,STR,Aston Martin,16,12
931,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,MAG,Haas F1 Team,18,13
932,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,BOT,Kick Sauber,13,14
933,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,OCO,Alpine,15,15
934,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,GAS,Alpine,17,16
935,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,SAR,Williams,19,17
936,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,ZHO,Kick Sauber,20,18
937,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,RIC,RB,11,19
938,2024,4,Japanese Grand Prix,Suzuka,High-Circuit,21.69116022099448,ALB,Williams,14,20
939,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,VER,Red Bull Racing,1,1
940,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,NOR,McLaren,4,2
941,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,PER,Red Bull Racing,2,3
942,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,LEC,Ferrari,6,4
943,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,SAI,Ferrari,7,5
944,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,RUS,Mercedes,8,6
945,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,ALO,Aston Martin,3,7
946,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,PIA,McLaren,5,8
947,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,HAM,Mercedes,18,9
948,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,HUL,Haas F1 Team,9,10
949,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,OCO,Alpine,13,11
950,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,ALB,Williams,14,12
951,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,GAS,Alpine,15,13
952,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,ZHO,Kick Sauber,16,14
953,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,STR,Aston Martin,11,15
954,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,MAG,Haas F1 Team,17,16
955,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,SAR,Williams,20,17
956,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,RIC,RB,12,18
957,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,TSU,RB,19,19
958,2024,5,Chinese Grand Prix,Shanghai,Mid-Circuit,18.63939393939394,BOT,Kick Sauber,10,20
959,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,NOR,McLaren,5,1
960,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,VER,Red Bull Racing,1,2
961,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,LEC,Ferrari,2,3
962,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,PER,Red Bull Racing,4,4
963,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,SAI,Ferrari,3,5
964,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,HAM,Mercedes,8,6
965,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,TSU,RB,10,7
966,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,RUS,Mercedes,7,8
967,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,ALO,Aston Martin,15,9
968,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,OCO,Alpine,13,10
969,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,HUL,Haas F1 Team,9,11
970,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,GAS,Alpine,12,12
971,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,PIA,McLaren,6,13
972,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,ZHO,Kick Sauber,19,14
973,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,RIC,RB,20,15
974,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,BOT,Kick Sauber,16,16
975,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,STR,Aston Martin,11,17
976,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,ALB,Williams,14,18
977,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,MAG,Haas F1 Team,18,19
978,2024,6,Miami Grand Prix,Miami,Mid-Circuit,28.521999999999995,SAR,Williams,17,20
979,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,VER,Red Bull Racing,1,1
980,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,NOR,McLaren,2,2
981,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,LEC,Ferrari,3,3
982,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,PIA,McLaren,5,4
983,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,SAI,Ferrari,4,5
984,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,HAM,Mercedes,8,6
985,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,RUS,Mercedes,6,7
986,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,PER,Red Bull Racing,11,8
987,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,STR,Aston Martin,13,9
988,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,TSU,RB,7,10
989,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,HUL,Haas F1 Team,10,11
990,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,MAG,Haas F1 Team,18,12
991,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,RIC,RB,9,13
992,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,OCO,Alpine,12,14
993,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,ZHO,Kick Sauber,17,15
994,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,GAS,Alpine,15,16
995,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,SAR,Williams,19,17
996,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,BOT,Kick Sauber,16,18
997,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,ALO,Aston Martin,20,19
998,2024,7,Emilia Romagna Grand Prix,Imola,Mid-Circuit,25.11398601398601,ALB,Williams,14,20
999,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,LEC,Ferrari,1,1
1000,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,PIA,McLaren,2,2
1001,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,SAI,Ferrari,3,3
1002,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,NOR,McLaren,4,4
1003,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,RUS,Mercedes,5,5
1004,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,VER,Red Bull Racing,6,6
1005,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,HAM,Mercedes,7,7
1006,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,TSU,RB,8,8
1007,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,ALB,Williams,9,9
1008,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,GAS,Alpine,10,10
1009,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,ALO,Aston Martin,14,11
1010,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,RIC,RB,12,12
1011,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,BOT,Kick Sauber,17,13
1012,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,STR,Aston Martin,13,14
1013,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,SAR,Williams,15,15
1014,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,ZHO,Kick Sauber,18,16
1015,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,OCO,Alpine,11,17
1016,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,PER,Red Bull Racing,16,18
1017,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,HUL,Haas F1 Team,19,19
1018,2024,8,Monaco Grand Prix,Monaco,Low-Street,21.596499999999995,MAG,Haas F1 Team,20,20
1019,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,VER,Red Bull Racing,2,1
1020,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,NOR,McLaren,3,2
1021,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,RUS,Mercedes,1,3
1022,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,HAM,Mercedes,7,4
